"gene" "model" "bic.model" "weight"
"28288" "Klhdc1" "circadian" "bic.mix" 0.00433752475795991
"28289" "Klhdc10" "flat" "bic.sleep" 0.0030812179326668
"28290" "Klhdc10" "flat" "bic.circadian" 0.121785433699865
"28291" "Klhdc10" "flat" "bic.flat" 0.875054733078294
"28292" "Klhdc10" "flat" "bic.mix" 7.86152891743609e-05
"28293" "Klhdc2" "flat" "bic.sleep" 0.00620439801714127
"28294" "Klhdc2" "flat" "bic.circadian" 0.170689518512948
"28295" "Klhdc2" "flat" "bic.flat" 0.822950910464172
"28296" "Klhdc2" "flat" "bic.mix" 0.000155173005738454
"28297" "Klhdc3" "flat" "bic.sleep" 0.00100006045346257
"28298" "Klhdc3" "flat" "bic.circadian" 0.443173733062823
"28299" "Klhdc3" "flat" "bic.flat" 0.555783142864004
"28300" "Klhdc3" "flat" "bic.mix" 4.30636197105508e-05
"28301" "Klhdc4" "circadian" "bic.sleep" 0.124793481351497
"28302" "Klhdc4" "circadian" "bic.circadian" 0.845101139177899
"28303" "Klhdc4" "circadian" "bic.flat" 0.0235649164095014
"28304" "Klhdc4" "circadian" "bic.mix" 0.00654046306110264
"28305" "Klhdc7a" "flat" "bic.sleep" 0.0102795160603732
"28306" "Klhdc7a" "flat" "bic.circadian" 0.0418009634259018
"28307" "Klhdc7a" "flat" "bic.flat" 0.947647091491222
"28308" "Klhdc7a" "flat" "bic.mix" 0.000272429022502876
"28309" "Klhdc7b" "flat" "bic.sleep" 0.00265703147237129
"28310" "Klhdc7b" "flat" "bic.circadian" 0.0792885977472202
"28311" "Klhdc7b" "flat" "bic.flat" 0.917309492659595
"28312" "Klhdc7b" "flat" "bic.mix" 0.000744878120813695
"28313" "Klhdc8a" "sleep" "bic.sleep" 0.91830181390138
"28314" "Klhdc8a" "sleep" "bic.circadian" 0.000349294236645753
"28315" "Klhdc8a" "sleep" "bic.flat" 0.00076720847478166
"28316" "Klhdc8a" "sleep" "bic.mix" 0.0805816833871922
"28317" "Klhdc8b" "flat" "bic.sleep" 0.00983466658378711
"28318" "Klhdc8b" "flat" "bic.circadian" 0.0526389943612676
"28319" "Klhdc8b" "flat" "bic.flat" 0.935981076443639
"28320" "Klhdc8b" "flat" "bic.mix" 0.00154526261130605
"28321" "Klhdc9" "sleep" "bic.sleep" 0.969840071103671
"28322" "Klhdc9" "sleep" "bic.circadian" 2.91912203101988e-09
"28323" "Klhdc9" "sleep" "bic.flat" 1.97606603494089e-09
"28324" "Klhdc9" "sleep" "bic.mix" 0.0301599240011407
"28325" "Klhl1" "flat" "bic.sleep" 0.00137492552564801
"28326" "Klhl1" "flat" "bic.circadian" 0.0621807289605686
"28327" "Klhl1" "flat" "bic.flat" 0.936344529663619
"28328" "Klhl1" "flat" "bic.mix" 9.98158501644522e-05
"28329" "Klhl11" "flat" "bic.sleep" 0.00377615351235982
"28330" "Klhl11" "flat" "bic.circadian" 0.0326110732651038
"28331" "Klhl11" "flat" "bic.flat" 0.963518237311558
"28332" "Klhl11" "flat" "bic.mix" 9.45359109783643e-05
"28333" "Klhl12" "flat" "bic.sleep" 0.00169378205810083
"28334" "Klhl12" "flat" "bic.circadian" 0.035380396469463
"28335" "Klhl12" "flat" "bic.flat" 0.962886034449313
"28336" "Klhl12" "flat" "bic.mix" 3.97870231233928e-05
"28337" "Klhl13" "circadian" "bic.sleep" 0.00354522899867177
"28338" "Klhl13" "circadian" "bic.circadian" 0.676194355846784
"28339" "Klhl13" "circadian" "bic.flat" 0.272078925614442
"28340" "Klhl13" "circadian" "bic.mix" 0.0481814895401019
"28341" "Klhl14" "flat" "bic.sleep" 0.00119905297826431
"28342" "Klhl14" "flat" "bic.circadian" 0.0662156766705134
"28343" "Klhl14" "flat" "bic.flat" 0.93232958679313
"28344" "Klhl14" "flat" "bic.mix" 0.000255683558091814
"28345" "Klhl15" "flat" "bic.sleep" 0.00286676445608949
"28346" "Klhl15" "flat" "bic.circadian" 0.0461565606332805
"28347" "Klhl15" "flat" "bic.flat" 0.950807540543348
"28348" "Klhl15" "flat" "bic.mix" 0.000169134367282167
"28349" "Klhl17" "circadian" "bic.sleep" 0.0113686102702107
"28350" "Klhl17" "circadian" "bic.circadian" 0.867669520374093
"28351" "Klhl17" "circadian" "bic.flat" 0.120686031359235
"28352" "Klhl17" "circadian" "bic.mix" 0.000275837996460749
"28353" "Klhl18" "sleep" "bic.sleep" 0.491474400142207
"28354" "Klhl18" "sleep" "bic.circadian" 0.407086491670245
"28355" "Klhl18" "sleep" "bic.flat" 0.0814623004171144
"28356" "Klhl18" "sleep" "bic.mix" 0.0199768077704333
"28357" "Klhl2" "circadian" "bic.sleep" 0.00146640931630528
"28358" "Klhl2" "circadian" "bic.circadian" 0.531058156583412
"28359" "Klhl2" "circadian" "bic.flat" 0.467438514344625
"28360" "Klhl2" "circadian" "bic.mix" 3.69197556577945e-05
"28361" "Klhl20" "flat" "bic.sleep" 0.0023560576920724
"28362" "Klhl20" "flat" "bic.circadian" 0.0426753351902661
"28363" "Klhl20" "flat" "bic.flat" 0.95488744439081
"28364" "Klhl20" "flat" "bic.mix" 8.11627268517132e-05
"28365" "Klhl21" "flat" "bic.sleep" 0.0143310062089236
"28366" "Klhl21" "flat" "bic.circadian" 0.0346728251748089
"28367" "Klhl21" "flat" "bic.flat" 0.950591151690751
"28368" "Klhl21" "flat" "bic.mix" 0.000405016925516287
"28369" "Klhl22" "flat" "bic.sleep" 0.00318756793371187
"28370" "Klhl22" "flat" "bic.circadian" 0.343576264862718
"28371" "Klhl22" "flat" "bic.flat" 0.653156499436615
"28372" "Klhl22" "flat" "bic.mix" 7.96677669544166e-05
"28373" "Klhl23" "sleep" "bic.sleep" 0.975588442616195
"28374" "Klhl23" "sleep" "bic.circadian" 1.81766646570957e-05
"28375" "Klhl23" "sleep" "bic.flat" 3.67013135034861e-06
"28376" "Klhl23" "sleep" "bic.mix" 0.0243897105877978
"28377" "Klhl24" "flat" "bic.sleep" 0.0071783368463726
"28378" "Klhl24" "flat" "bic.circadian" 0.0322307854584077
"28379" "Klhl24" "flat" "bic.flat" 0.960352708055837
"28380" "Klhl24" "flat" "bic.mix" 0.000238169639382305
"28381" "Klhl25" "circadian" "bic.sleep" 0.00150722182869668
"28382" "Klhl25" "circadian" "bic.circadian" 0.760564449535778
"28383" "Klhl25" "circadian" "bic.flat" 0.236436776873969
"28384" "Klhl25" "circadian" "bic.mix" 0.0014915517615561
"28385" "Klhl26" "flat" "bic.sleep" 0.000614119147220371
"28386" "Klhl26" "flat" "bic.circadian" 0.0250674945786936
"28387" "Klhl26" "flat" "bic.flat" 0.974303033198076
"28388" "Klhl26" "flat" "bic.mix" 1.53530760104932e-05
"28389" "Klhl28" "sleep" "bic.sleep" 0.545270224181904
"28390" "Klhl28" "sleep" "bic.circadian" 0.0381332102459453
"28391" "Klhl28" "sleep" "bic.flat" 0.196473461662809
"28392" "Klhl28" "sleep" "bic.mix" 0.220123103909341
"28393" "Klhl29" "sleep" "bic.sleep" 0.975198474556497
"28394" "Klhl29" "sleep" "bic.circadian" 0.00180384709621378
"28395" "Klhl29" "sleep" "bic.flat" 0.016167402306517
"28396" "Klhl29" "sleep" "bic.mix" 0.00683027604077233
"28397" "Klhl3" "sleep" "bic.sleep" 0.946867556084767
"28398" "Klhl3" "sleep" "bic.circadian" 5.90789664856989e-06
"28399" "Klhl3" "sleep" "bic.flat" 9.91152428951963e-07
"28400" "Klhl3" "sleep" "bic.mix" 0.0531255448661559
"28401" "Klhl32" "flat" "bic.sleep" 0.225506561755374
"28402" "Klhl32" "flat" "bic.circadian" 0.24923980297623
"28403" "Klhl32" "flat" "bic.flat" 0.492160190346054
"28404" "Klhl32" "flat" "bic.mix" 0.0330934449223426
"28405" "Klhl33" "flat" "bic.sleep" 0.00124359862930192
"28406" "Klhl33" "flat" "bic.circadian" 0.133819421129369
"28407" "Klhl33" "flat" "bic.flat" 0.864520356286847
"28408" "Klhl33" "flat" "bic.mix" 0.000416623954482406
"28409" "Klhl35" "sleep" "bic.sleep" 0.625409131332203
"28410" "Klhl35" "sleep" "bic.circadian" 0.0873904973724288
"28411" "Klhl35" "sleep" "bic.flat" 0.261722877736617
"28412" "Klhl35" "sleep" "bic.mix" 0.0254774935587506
"28413" "Klhl36" "flat" "bic.sleep" 0.0192643785418378
"28414" "Klhl36" "flat" "bic.circadian" 0.114815163532537
"28415" "Klhl36" "flat" "bic.flat" 0.864954726625088
"28416" "Klhl36" "flat" "bic.mix" 0.000965731300537281
"28417" "Klhl38" "sleep" "bic.sleep" 0.781942334854427
"28418" "Klhl38" "sleep" "bic.circadian" 0.19715700046922
"28419" "Klhl38" "sleep" "bic.flat" 0.001352106187622
"28420" "Klhl38" "sleep" "bic.mix" 0.0195485584887314
"28421" "Klhl4" "flat" "bic.sleep" 0.00568249566506848
"28422" "Klhl4" "flat" "bic.circadian" 0.0592045446190483
"28423" "Klhl4" "flat" "bic.flat" 0.934968829349135
"28424" "Klhl4" "flat" "bic.mix" 0.000144130366748405
"28425" "Klhl40" "circadian" "bic.sleep" 0.000843298296907306
"28426" "Klhl40" "circadian" "bic.circadian" 0.999124826047235
"28427" "Klhl40" "circadian" "bic.flat" 4.92915784342635e-07
"28428" "Klhl40" "circadian" "bic.mix" 3.13827400735096e-05
"28429" "Klhl41" "mixed" "bic.sleep" 0.0218239423624894
"28430" "Klhl41" "mixed" "bic.circadian" 0.0324121985401015
"28431" "Klhl41" "mixed" "bic.flat" 0.287889146633007
"28432" "Klhl41" "mixed" "bic.mix" 0.657874712464403
"28433" "Klhl42" "sleep" "bic.sleep" 0.662703902228092
"28434" "Klhl42" "sleep" "bic.circadian" 0.0245861257802081
"28435" "Klhl42" "sleep" "bic.flat" 0.224892820184417
"28436" "Klhl42" "sleep" "bic.mix" 0.0878171518072837
"28437" "Klhl5" "circadian" "bic.sleep" 0.00198495609711036
"28438" "Klhl5" "circadian" "bic.circadian" 0.507292927645025
"28439" "Klhl5" "circadian" "bic.flat" 0.490140147702197
"28440" "Klhl5" "circadian" "bic.mix" 0.000581968555667899
"28441" "Klhl6" "sleep" "bic.sleep" 0.925853473400577
"28442" "Klhl6" "sleep" "bic.circadian" 0.00203558197925363
"28443" "Klhl6" "sleep" "bic.flat" 0.0419498446200378
"28444" "Klhl6" "sleep" "bic.mix" 0.0301611000001315
"28445" "Klhl7" "flat" "bic.sleep" 0.104593462848337
"28446" "Klhl7" "flat" "bic.circadian" 0.242395486518817
"28447" "Klhl7" "flat" "bic.flat" 0.650396214059467
"28448" "Klhl7" "flat" "bic.mix" 0.00261483657337935
"28449" "Klhl8" "sleep" "bic.sleep" 0.902362712546625
"28450" "Klhl8" "sleep" "bic.circadian" 0.00172431244657989
"28451" "Klhl8" "sleep" "bic.flat" 0.00169059842917194
"28452" "Klhl8" "sleep" "bic.mix" 0.094222376577623
"28453" "Klhl9" "flat" "bic.sleep" 0.00693948122253433
"28454" "Klhl9" "flat" "bic.circadian" 0.302891610511236
"28455" "Klhl9" "flat" "bic.flat" 0.689995433733796
"28456" "Klhl9" "flat" "bic.mix" 0.000173474532433919
"28457" "Klk6" "flat" "bic.sleep" 0.00233160776902911
"28458" "Klk6" "flat" "bic.circadian" 0.0373972344091929
"28459" "Klk6" "flat" "bic.flat" 0.960245717506958
"28460" "Klk6" "flat" "bic.mix" 2.54403148201316e-05
"28461" "Klk8" "flat" "bic.sleep" 0.00215929687256969
"28462" "Klk8" "flat" "bic.circadian" 0.333439034609064
"28463" "Klk8" "flat" "bic.flat" 0.663708984985718
"28464" "Klk8" "flat" "bic.mix" 0.000692683532648819
"28465" "Kmt2a" "sleep" "bic.sleep" 0.645526494678221
"28466" "Kmt2a" "sleep" "bic.circadian" 0.186174595800379
"28467" "Kmt2a" "sleep" "bic.flat" 0.137359945988288
"28468" "Kmt2a" "sleep" "bic.mix" 0.0309389635331114
"28469" "Kmt2b" "sleep" "bic.sleep" 0.89310420970594
"28470" "Kmt2b" "sleep" "bic.circadian" 0.0203178223432942
"28471" "Kmt2b" "sleep" "bic.flat" 0.0341981326847359
"28472" "Kmt2b" "sleep" "bic.mix" 0.0523798352660304
"28473" "Kmt2c" "flat" "bic.sleep" 0.0400993806625657
"28474" "Kmt2c" "flat" "bic.circadian" 0.199918954726562
"28475" "Kmt2c" "flat" "bic.flat" 0.756620836974905
"28476" "Kmt2c" "flat" "bic.mix" 0.00336082763596816
"28477" "Kmt2d" "sleep" "bic.sleep" 0.652791228072233
"28478" "Kmt2d" "sleep" "bic.circadian" 0.235622402309112
"28479" "Kmt2d" "sleep" "bic.flat" 0.0952665903068538
"28480" "Kmt2d" "sleep" "bic.mix" 0.0163197793118011
"28481" "Kmt2e" "flat" "bic.sleep" 0.307468707003429
"28482" "Kmt2e" "flat" "bic.circadian" 0.250624572770259
"28483" "Kmt2e" "flat" "bic.flat" 0.434220002772778
"28484" "Kmt2e" "flat" "bic.mix" 0.00768671745353323
"28485" "Kndc1" "flat" "bic.sleep" 0.00414089201790631
"28486" "Kndc1" "flat" "bic.circadian" 0.115139491332204
"28487" "Kndc1" "flat" "bic.flat" 0.880627963988456
"28488" "Kndc1" "flat" "bic.mix" 9.16526614344801e-05
"28489" "Knop1" "flat" "bic.sleep" 0.0226016925687391
"28490" "Knop1" "flat" "bic.circadian" 0.123588667633114
"28491" "Knop1" "flat" "bic.flat" 0.853118999498058
"28492" "Knop1" "flat" "bic.mix" 0.000690640300088603
"28493" "Knstrn" "sleep" "bic.sleep" 0.972450670380249
"28494" "Knstrn" "sleep" "bic.circadian" 4.36215101956847e-07
"28495" "Knstrn" "sleep" "bic.flat" 2.01617514442607e-06
"28496" "Knstrn" "sleep" "bic.mix" 0.0275468772295047
"28497" "Kntc1" "flat" "bic.sleep" 0.0287087420180204
"28498" "Kntc1" "flat" "bic.circadian" 0.187303945800434
"28499" "Kntc1" "flat" "bic.flat" 0.780805893984633
"28500" "Kntc1" "flat" "bic.mix" 0.00318141819691277
"28501" "Kpna1" "flat" "bic.sleep" 0.00300472029838347
"28502" "Kpna1" "flat" "bic.circadian" 0.0796544453647374
"28503" "Kpna1" "flat" "bic.flat" 0.91726571121015
"28504" "Kpna1" "flat" "bic.mix" 7.51231267291317e-05
"28505" "Kpna2" "circadian" "bic.sleep" 0.0425149728558087
"28506" "Kpna2" "circadian" "bic.circadian" 0.943692019870688
"28507" "Kpna2" "circadian" "bic.flat" 0.0127301324083766
"28508" "Kpna2" "circadian" "bic.mix" 0.00106287486512654
"28509" "Kpna3" "flat" "bic.sleep" 0.0440490028983264
"28510" "Kpna3" "flat" "bic.circadian" 0.426859110160996
"28511" "Kpna3" "flat" "bic.flat" 0.527990661899268
"28512" "Kpna3" "flat" "bic.mix" 0.00110122504141011
"28513" "Kpna4" "flat" "bic.sleep" 0.00812529510559999
"28514" "Kpna4" "flat" "bic.circadian" 0.114112446275398
"28515" "Kpna4" "flat" "bic.flat" 0.877565409861872
"28516" "Kpna4" "flat" "bic.mix" 0.000196848757129756
"28517" "Kpna6" "circadian" "bic.sleep" 0.00558210276304882
"28518" "Kpna6" "circadian" "bic.circadian" 0.898588130534735
"28519" "Kpna6" "circadian" "bic.flat" 0.0957815093969342
"28520" "Kpna6" "circadian" "bic.mix" 4.82573052816428e-05
"28521" "Kpnb1" "circadian" "bic.sleep" 0.0012878899078737
"28522" "Kpnb1" "circadian" "bic.circadian" 0.796233065893247
"28523" "Kpnb1" "circadian" "bic.flat" 0.202448436149855
"28524" "Kpnb1" "circadian" "bic.mix" 3.06080490244349e-05
"28525" "Kptn" "flat" "bic.sleep" 0.0309761913333575
"28526" "Kptn" "flat" "bic.circadian" 0.417863164001625
"28527" "Kptn" "flat" "bic.flat" 0.546866011414691
"28528" "Kptn" "flat" "bic.mix" 0.00429463325032647
"28529" "Kras" "flat" "bic.sleep" 0.00158535565408748
"28530" "Kras" "flat" "bic.circadian" 0.450211599639773
"28531" "Kras" "flat" "bic.flat" 0.54816339580302
"28532" "Kras" "flat" "bic.mix" 3.96489031188517e-05
"28533" "Krba1" "flat" "bic.sleep" 0.262914668547358
"28534" "Krba1" "flat" "bic.circadian" 0.0329148672601822
"28535" "Krba1" "flat" "bic.flat" 0.693818480151752
"28536" "Krba1" "flat" "bic.mix" 0.010351984040708
"28537" "Krcc1" "sleep" "bic.sleep" 0.807805761144385
"28538" "Krcc1" "sleep" "bic.circadian" 0.0124496974912037
"28539" "Krcc1" "sleep" "bic.flat" 0.121088821812234
"28540" "Krcc1" "sleep" "bic.mix" 0.0586557195521769
"28541" "Kremen1" "mixed" "bic.sleep" 0.158158951008286
"28542" "Kremen1" "mixed" "bic.circadian" 0.00727191349102031
"28543" "Kremen1" "mixed" "bic.flat" 0.00260976098898049
"28544" "Kremen1" "mixed" "bic.mix" 0.831959374511713
"28545" "Kremen2" "flat" "bic.sleep" 0.00320330384092168
"28546" "Kremen2" "flat" "bic.circadian" 0.086129960613226
"28547" "Kremen2" "flat" "bic.flat" 0.910554451913107
"28548" "Kremen2" "flat" "bic.mix" 0.000112283632745142
"28549" "Kri1" "circadian" "bic.sleep" 0.000669904519012736
"28550" "Kri1" "circadian" "bic.circadian" 0.977770538711369
"28551" "Kri1" "circadian" "bic.flat" 0.0187780288446225
"28552" "Kri1" "circadian" "bic.mix" 0.00278152792499614
"28553" "Krit1" "sleep" "bic.sleep" 0.944033062249097
"28554" "Krit1" "sleep" "bic.circadian" 0.0252247819281302
"28555" "Krit1" "sleep" "bic.flat" 0.000750274989211965
"28556" "Krit1" "sleep" "bic.mix" 0.0299918808335603
"28557" "Krr1" "circadian" "bic.sleep" 0.000880953860767069
"28558" "Krr1" "circadian" "bic.circadian" 0.96005108384081
"28559" "Krr1" "circadian" "bic.flat" 0.0390459384523189
"28560" "Krr1" "circadian" "bic.mix" 2.20238461038902e-05
"28561" "Krt1" "flat" "bic.sleep" 0.000866712142150153
"28562" "Krt1" "flat" "bic.circadian" 0.109671935315765
"28563" "Krt1" "flat" "bic.flat" 0.889340046981627
"28564" "Krt1" "flat" "bic.mix" 0.000121305560457878
"28565" "Krt10" "flat" "bic.sleep" 0.004916735631242
"28566" "Krt10" "flat" "bic.circadian" 0.1431131499451
"28567" "Krt10" "flat" "bic.flat" 0.850840002503366
"28568" "Krt10" "flat" "bic.mix" 0.0011301119202916
"28569" "Krt12" "sleep" "bic.sleep" 0.975601256026324
"28570" "Krt12" "sleep" "bic.circadian" 3.31898026661317e-06
"28571" "Krt12" "sleep" "bic.flat" 5.3939462627747e-06
"28572" "Krt12" "sleep" "bic.mix" 0.0243900310471471
"28573" "Krt222" "sleep" "bic.sleep" 0.827426540953598
"28574" "Krt222" "sleep" "bic.circadian" 0.104496461382977
"28575" "Krt222" "sleep" "bic.flat" 0.0473913345108498
"28576" "Krt222" "sleep" "bic.mix" 0.0206856631525755
"28577" "Krt73" "flat" "bic.sleep" 0.00503063259020193
"28578" "Krt73" "flat" "bic.circadian" 0.0309117680178132
"28579" "Krt73" "flat" "bic.flat" 0.963898691230864
"28580" "Krt73" "flat" "bic.mix" 0.000158908161120726
"28581" "Krt77" "sleep" "bic.sleep" 0.724171270995323
"28582" "Krt77" "sleep" "bic.circadian" 0.058876398987154
"28583" "Krt77" "sleep" "bic.flat" 0.159799756688803
"28584" "Krt77" "sleep" "bic.mix" 0.0571525733287193
"28585" "Krt80" "flat" "bic.sleep" 0.0123330225020783
"28586" "Krt80" "flat" "bic.circadian" 0.247186328405181
"28587" "Krt80" "flat" "bic.flat" 0.739895926912903
"28588" "Krt80" "flat" "bic.mix" 0.000584722179837284
"28589" "Krt9" "circadian" "bic.sleep" 0.000481515964484398
"28590" "Krt9" "circadian" "bic.circadian" 0.812975685352835
"28591" "Krt9" "circadian" "bic.flat" 0.175666842887775
"28592" "Krt9" "circadian" "bic.mix" 0.0108759557949055
"28593" "Krtcap2" "flat" "bic.sleep" 0.00648096898509293
"28594" "Krtcap2" "flat" "bic.circadian" 0.0741980143949214
"28595" "Krtcap2" "flat" "bic.flat" 0.919159505523191
"28596" "Krtcap2" "flat" "bic.mix" 0.000161511096794279
"28597" "Krtcap3" "flat" "bic.sleep" 0.0407072262167812
"28598" "Krtcap3" "flat" "bic.circadian" 0.0552623250165077
"28599" "Krtcap3" "flat" "bic.flat" 0.903001937617235
"28600" "Krtcap3" "flat" "bic.mix" 0.00102851114947639
"28601" "Ksr1" "flat" "bic.sleep" 0.000670272705451964
"28602" "Ksr1" "flat" "bic.circadian" 0.0282250719067111
"28603" "Ksr1" "flat" "bic.flat" 0.971088656129683
"28604" "Ksr1" "flat" "bic.mix" 1.59992581540988e-05
"28605" "Ksr2" "flat" "bic.sleep" 0.00561890687274133
"28606" "Ksr2" "flat" "bic.circadian" 0.0418333405306352
"28607" "Ksr2" "flat" "bic.flat" 0.952408987250788
"28608" "Ksr2" "flat" "bic.mix" 0.00013876534583585
"28609" "Kti12" "flat" "bic.sleep" 0.0954042960658813
"28610" "Kti12" "flat" "bic.circadian" 0.0772034703111992
"28611" "Kti12" "flat" "bic.flat" 0.820723823290422
"28612" "Kti12" "flat" "bic.mix" 0.00666841033249716
"28613" "Ktn1" "flat" "bic.sleep" 0.00090215271943622
"28614" "Ktn1" "flat" "bic.circadian" 0.0522336559320252
"28615" "Ktn1" "flat" "bic.flat" 0.946844307549002
"28616" "Ktn1" "flat" "bic.mix" 1.98837995368212e-05
"28617" "Kxd1" "sleep" "bic.sleep" 0.975607993660468
"28618" "Kxd1" "sleep" "bic.circadian" 1.43328423492977e-06
"28619" "Kxd1" "sleep" "bic.flat" 3.73370633350437e-07
"28620" "Kxd1" "sleep" "bic.mix" 0.024390199684664
"28621" "Ky" "flat" "bic.sleep" 0.053792721967994
"28622" "Ky" "flat" "bic.circadian" 0.0868644392738699
"28623" "Ky" "flat" "bic.flat" 0.840262961104767
"28624" "Ky" "flat" "bic.mix" 0.0190798776533687
"28625" "L1cam" "flat" "bic.sleep" 0.00486246411160727
"28626" "L1cam" "flat" "bic.circadian" 0.0511645211259046
"28627" "L1cam" "flat" "bic.flat" 0.943781852652903
"28628" "L1cam" "flat" "bic.mix" 0.000191162109584719
"28629" "L2hgdh" "flat" "bic.sleep" 0.000998456531370811
"28630" "L2hgdh" "flat" "bic.circadian" 0.0251950329883395
"28631" "L2hgdh" "flat" "bic.flat" 0.973764409147026
"28632" "L2hgdh" "flat" "bic.mix" 4.21013332631728e-05
"28633" "L3hypdh" "flat" "bic.sleep" 0.0170103089099014
"28634" "L3hypdh" "flat" "bic.circadian" 0.238916897717375
"28635" "L3hypdh" "flat" "bic.flat" 0.743646966141108
"28636" "L3hypdh" "flat" "bic.mix" 0.000425827231616035
"28637" "L3mbtl1" "sleep" "bic.sleep" 0.80406830477074
"28638" "L3mbtl1" "sleep" "bic.circadian" 0.00183829327984344
"28639" "L3mbtl1" "sleep" "bic.flat" 0.0242216932484329
"28640" "L3mbtl1" "sleep" "bic.mix" 0.169871708700984
"28641" "L3mbtl2" "circadian" "bic.sleep" 0.026809085147153
"28642" "L3mbtl2" "circadian" "bic.circadian" 0.698060755694264
"28643" "L3mbtl2" "circadian" "bic.flat" 0.274459932029846
"28644" "L3mbtl2" "circadian" "bic.mix" 0.000670227128737381
"28645" "L3mbtl3" "circadian" "bic.sleep" 0.000554939760041321
"28646" "L3mbtl3" "circadian" "bic.circadian" 0.644713074597604
"28647" "L3mbtl3" "circadian" "bic.flat" 0.354718135966133
"28648" "L3mbtl3" "circadian" "bic.mix" 1.38496762221711e-05
"28649" "L3mbtl4" "circadian" "bic.sleep" 0.00120479498581808
"28650" "L3mbtl4" "circadian" "bic.circadian" 0.93477570720486
"28651" "L3mbtl4" "circadian" "bic.flat" 0.0545554395667174
"28652" "L3mbtl4" "circadian" "bic.mix" 0.0094640582426044
"28653" "l7Rn6" "flat" "bic.sleep" 0.00136860890172866
"28654" "l7Rn6" "flat" "bic.circadian" 0.0247647277537197
"28655" "l7Rn6" "flat" "bic.flat" 0.973813993683346
"28656" "l7Rn6" "flat" "bic.mix" 5.26696612052075e-05
"28657" "Lacc1" "circadian" "bic.sleep" 0.000865392542803648
"28658" "Lacc1" "circadian" "bic.circadian" 0.890398456045625
"28659" "Lacc1" "circadian" "bic.flat" 0.0232897517909519
"28660" "Lacc1" "circadian" "bic.mix" 0.0854463996206191
"28661" "Lace1" "flat" "bic.sleep" 0.00194290530078672
"28662" "Lace1" "flat" "bic.circadian" 0.025821502017065
"28663" "Lace1" "flat" "bic.flat" 0.972184996798761
"28664" "Lace1" "flat" "bic.mix" 5.05958833868997e-05
